Scientific Name
Opuntia pycnantha
Opuntia quimilo
Opuntia quitensis
Opuntia rastrera
Opuntia repens
Opuntia retrorsa
Opuntia rioplatense
Opuntia robusta
Opuntia rufida
Opuntia salmiana
Opuntia sanguinea
Opuntia santa-rita
Opuntia scheeri
Opuntia schumannii
Opuntia soederstromiana
Opuntia stenarthra
Opuntia stenopetala
Opuntia streptacantha
Opuntia stricta
Opuntia strigil
Opuntia sulphurea
Opuntia superbospina
Opuntia tapona
Opuntia tehuacana
Opuntia tomentosa
Opuntia triacantha
Opuntia velutina
Opuntia ventanensis
Opuntia wilcoxii
Opuntia wolfei
Oreocereus celsianus
Oreocereus doelzianus
Oreocereus hempelianus
Oreocereus leucotrichus
Oreocereus pseudofossulatus
Oreocereus ritteri
Oreocereus tacnaensis
Oreocereus trollii
Oreocereus varicolor
Oroya borchersii
Oroya peruviana
Ortegocactus macdougallii
Pacherocactus orcuttii
Pachycereus aragonii
Pachycereus eichlamii
Pachycereus gatesii
Pachycereus gaumeri
Pachycereus grandis
Pachycereus hollianus
Pachycereus lepidanthus
Pachycereus marginatus
Pachycereus militaris
Pachycereus pecten-aboriginum
Pachycereus pringlei
Pachycereus schottii
Pachycereus tepamo
Pachycereus weberi
Parodia alacriportana
Parodia allosiphon
Parodia arnostiana
Parodia aureicentra
Parodia ayopayana
Parodia buiningii
Parodia carambeiensis
Parodia chrysacanthion
Parodia columnaris
Parodia comarapana
Parodia commutans
Parodia concinna
Parodia crassigibba
Parodia erinacea
Parodia formosa
Parodia fusca
Parodia gaucha
Parodia gibbulosoides
Parodia haselbergii
Parodia hausteiniana
Parodia hegeri
Parodia herteri
Parodia horstii
Parodia langsdorfii
Parodia leninghausii
Parodia linkii
Parodia maassii
Parodia magnifica
Parodia mammulosa
Parodia microsperma
Parodia mueller-melchersii
Parodia muricata
Parodia neoarechavaletae
Parodia neohorstii
Parodia nigrispina
Parodia nivosa
Parodia nothorauschii
Parodia ocampoi
Parodia otaviana
Parodia ottonis
Parodia oxycostata
Parodia penicillata
Parodia prestoensis
Parodia procera
Parodia rechensis
Parodia ritteri
Parodia rudibuenekeri
Parodia schumanniana
Parodia schwebsiana
Parodia scopa
Parodia stockingeri
Parodia stuemeri
Parodia subterranea
Parodia taratensis
Parodia tenuicylindrica
Parodia tuberculata
Parodia turbinata
Parodia turecekiana
Parodia warasii
Parodia werdermanniana
Pediocactus bradyi
Pediocactus knowltonii
Pediocactus nigrispinus
Pediocactus paradinei
Pediocactus peeblesianus
Pediocactus sileri
Pediocactus simpsonii
Pelecyphora aselliformis
Pelecyphora strobiliformis
Peniocereus canoensis
Peniocereus greggii
Peniocereus johnstonii
Peniocereus lazaro-cardenasii
Peniocereus marianus
Peniocereus striatus
Peniocereus viperinus
Peniocereus zopilotensis
Pfeiffera asuntapatensis
Pfeiffera boliviana
Pfeiffera ianthothele
Pfeiffera miyagawae
Pfeiffera monacantha
Pfeiffera paranganiensis
Pilosocereus albisummus
Pilosocereus alensis
Pilosocereus arrabidae
Pilosocereus aureispinus
Pilosocereus aurisetus
Pilosocereus azulensis
Pilosocereus bohlei
Pilosocereus brasiliensis
Pilosocereus catingicola
Pilosocereus chrysacanthus
Pilosocereus chrysostele
Pilosocereus collinsii
Pilosocereus densiareolatus
Pilosocereus diersianus
Pilosocereus flavipulvinatus
Pilosocereus flexibilispinus
Pilosocereus floccosus
Pilosocereus frewenii
Pilosocereus fulvilanatus
Pilosocereus glaucochrous
Pilosocereus gounellei
Pilosocereus jauruensis
Pilosocereus kanukuensis
Pilosocereus lanuginosus
Pilosocereus leucocephalus
Pilosocereus machrisii
Pilosocereus magnificus
Pilosocereus mollispinus
Pilosocereus multicostatus
Pilosocereus oligolepis
Pilosocereus pachycladus
Pilosocereus parvus
Pilosocereus pentaedrophorus
Pilosocereus piauhyensis
Pilosocereus polygonus
Pilosocereus purpusii
Pilosocereus pusillibaccatus
Pilosocereus royenii
Pilosocereus splendidus
Pilosocereus tuberculatus
Pilosocereus ulei
Pilosocereus vilaboensis
Polaskia chende
Polaskia chichipe
Praecereus euchlorus
Praecereus saxicola
Pseudoacanthocereus brasiliensis
Pseudoacanthocereus sicariguensis
Pseudorhipsalis acuminata
Pseudorhipsalis alata
Pseudorhipsalis amazonica
Pseudorhipsalis himantoclada
Pseudorhipsalis lankesteri
Pseudorhipsalis ramulosa
Pterocactus araucanus
Pterocactus australis
Pterocactus fischeri
Pterocactus gonjianii
Pterocactus hickenii
Pterocactus megliolii
Pterocactus reticulatus
Pterocactus tuberosus
Pterocactus valentinii
Punotia lagopus
Pygmaeocereus bieblii
Pygmaeocereus bylesianus
Rauhocereus riosaniensis
Rebutia albopectinata
Rebutia arenacea
Rebutia breviflora
Rebutia canigueralii
Rebutia cardenasiana
Rebutia cintia
Rebutia cylindrica
Rebutia deminuta
Rebutia einsteinii
Rebutia fabrisii
Rebutia fidaiana
Rebutia fiebrigii
Rebutia glomeriseta
Rebutia heliosa
Rebutia krugerae
Rebutia mentosa
Rebutia minuscula
Rebutia neocumingii
Rebutia neumanniana
Rebutia oligacantha
Rebutia padcayensis
Rebutia pulchra
Rebutia pulvinosa
Rebutia pygmaea
Rebutia ritteri
Rebutia steinbachii
Rebutia steinmannii
Rebutia tarijensis
Rebutia vasqueziana
Rhipsalis agudoensis
Rhipsalis aurea
Rhipsalis baccifera
Rhipsalis burchellii
Rhipsalis campos-portoana
Rhipsalis cereoides
Rhipsalis cereuscula
Rhipsalis clavata
Rhipsalis crispata
Rhipsalis cuneata
Rhipsalis dissimilis
Rhipsalis elliptica
Rhipsalis ewaldiana
Rhipsalis flagelliformis
Rhipsalis floccosa
Rhipsalis goebeliana
Rhipsalis grandiflora
Rhipsalis hileiabaiana
Rhipsalis hoelleri
Rhipsalis juengeri
Rhipsalis lindbergiana
Rhipsalis mesembryanthemoides
Rhipsalis mesembryanthoides
Rhipsalis micrantha
Rhipsalis neves-armondii
Rhipsalis oblonga
Rhipsalis occidentalis
Rhipsalis olivifera
Rhipsalis ormindoi
Rhipsalis pacheco-leonis
Rhipsalis pachyptera
Rhipsalis paradoxa
Rhipsalis pentaptera
Rhipsalis pilocarpa
Rhipsalis pulchra
Rhipsalis puniceodiscus
Rhipsalis russellii
Rhipsalis shaferi
Rhipsalis sulcata
Rhipsalis teres
Rhipsalis triangularis
Rhipsalis trigona
Samaipaticereus corroanus
Schlumbergera gaertneri
Schlumbergera kautskyi
Schlumbergera lutea
Schlumbergera microsphaerica
Schlumbergera opuntioides
Schlumbergera orssichiana
Schlumbergera rosea
Schlumbergera russelliana
Schlumbergera truncata
Sclerocactus blainei
Sclerocactus brevihamatus
Sclerocactus brevihamatus tobuschii
Sclerocactus brevispinus
Sclerocactus cloverae
Sclerocactus erectocentrus
Sclerocactus glaucus
Sclerocactus intertextus
Sclerocactus johnsonii
Sclerocactus mariposensis
Sclerocactus mesae-verdae
Sclerocactus nyensis
Sclerocactus papyracanthus
Sclerocactus parviflorus
Sclerocactus polyancistrus
Sclerocactus pubispinus
Sclerocactus scheeri
Sclerocactus sileri
Sclerocactus spinosior
Sclerocactus unguispinus
Sclerocactus warnockii
Sclerocactus wetlandicus
Sclerocactus whipplei
Sclerocactus wrightiae
Selenicereus anthonyanus
Selenicereus atropilosus
Selenicereus chontalensis
Selenicereus chrysocardium
Selenicereus dorschianus
Selenicereus grandiflorus
Selenicereus hamatus
Selenicereus inermis
Selenicereus nelsonii
Selenicereus pteranthus
Selenicereus spinulosus
Selenicereus testudo
Selenicereus vagans
Selenicereus validus
Stenocactus coptonogonus
Stenocactus crispatus
Stenocactus hastatus
Stenocactus multicostatus
Stenocactus obvallatus
Stenocactus ochoterenanus
Stenocactus phyllacanthus
Stenocactus sulphureus
Stenocactus vaupelianus
Stenocereus alamosensis
Stenocereus beneckei
Stenocereus chacalapensis
Stenocereus chrysocarpus
Stenocereus dumortieri
Stenocereus eruca
Stenocereus fimbriatus
Stenocereus fricii
Stenocereus griseus
Stenocereus gummosus
Stenocereus humilis
Stenocereus kerberi
Stenocereus martinezii
Stenocereus montanus
Stenocereus pruinosus
Stenocereus queretaroensis
Stenocereus quevedonis
Stenocereus standleyi
Stenocereus stellatus
Stenocereus thurberi
Stenocereus treleasei
Stenocereus yunckeri
Stenocereus zopilotensis
Stephanocereus leucostele
Stephanocereus luetzelburgii
Stetsonia coryne
Strombocactus corregidorae
Strombocactus disciformis
Strophocactus wittii
Tacinga braunii
Tacinga funalis
Tacinga inamoena
Tacinga lilae
Tacinga palmadora
Tacinga saxatilis
Tacinga subcylindrica
Tacinga werneri
Tephrocactus alexanderi
Tephrocactus aoracanthus
Tephrocactus articulatus
Tephrocactus bonnieae
Tephrocactus halophilus
Tephrocactus molinensis
Tephrocactus nigrispina
Tephrocactus recurvatus
Tephrocactus verschaffeltii
Tephrocactus weberi
Thelocactus bicolor
Thelocactus buekii
Thelocactus conothelos
Thelocactus garciae
Thelocactus hastifer
Thelocactus hexaedrophorus
Thelocactus lausseri
Thelocactus leucacanthus
Thelocactus macdowellii
Thelocactus multicephalus
Thelocactus rinconensis
Thelocactus setispinus
Thelocactus tulensis
Tunilla corrugata
Tunilla erectoclada
Tunilla microdisca
Tunilla soehrensii
Tunilla tilcarensis
Turbinicarpus alonsoi
Turbinicarpus beguinii
Turbinicarpus gielsdorfianus
Turbinicarpus hoferi
Turbinicarpus horripilus
Turbinicarpus laui
Turbinicarpus lophophoroides
Turbinicarpus mandragora
Turbinicarpus pseudomacrochele
Turbinicarpus pseudopectinatus
Turbinicarpus roseiflorus
Turbinicarpus saueri
Turbinicarpus schmiedickeanus
Turbinicarpus subterraneus
Turbinicarpus swobodae
Turbinicarpus valdezianus
Turbinicarpus viereckii
Turbinicarpus zaragozae
Uebelmannia buiningii
Uebelmannia gummifera
Uebelmannia pectinifera
Weberbauerocereus albus
Weberbauerocereus cephalomacrostibas
Weberbauerocereus churinensis
Weberbauerocereus cuzcoensis
Weberbauerocereus madidiensis
Weberbauerocereus rauhii
Weberbauerocereus weberbaueri
Weberbauerocereus winterianus
Weberocereus alliodorus
Weberocereus bradei
Weberocereus frohningiorum
Weberocereus glaber
Weberocereus imitans
Weberocereus rosei
Weberocereus tonduzii
Weberocereus trichophorus
Weberocereus tunilla
Yavia cryptocarpa
Yungasocereus inquisivensis
Caryocar costaricense
Saussurea costus
Zygosicyos pubescens
Zygosicyos tripartitus
Fitzroya cupressoides
Pilgerodendron uviferum
Alsophila abbottii
Alsophila acantha
Alsophila acanthophora
Alsophila acrostichoides
Alsophila acuminata
Alsophila acutula
Alsophila adspersa
Alsophila alata
Alsophila albida
Alsophila alderwereltii
Alsophila alleniae
Alsophila alta
Alsophila alticola
Alsophila amboinensis
Alsophila amintae
Alsophila andohalelensis
Alsophila aneitensis
Alsophila annae
Alsophila aperta
Alsophila apiculata
Alsophila apoensis
Alsophila appendiculata
Alsophila approximata
Alsophila aquilina
Alsophila arbuscula
Alsophila archboldii
Alsophila aspera
Alsophila atrovirens
Alsophila auneae
Alsophila auriculata
Alsophila australis
Alsophila baileyana
Alsophila balanocarpa
Alsophila ballardii
Alsophila baroumba
Alsophila batjanensis
Alsophila bellisquamata
Alsophila biformis
Alsophila borbonica
Alsophila borinquena
Alsophila borneensis
Alsophila brausei
Alsophila brevipinna
Alsophila brooksii
Alsophila bryophila
Alsophila buennemeijeri
Alsophila callosa
Alsophila campestrium
Alsophila capensis
Alsophila catillifera
Alsophila celsa
Alsophila chamaedendron
Alsophila cicatricosa
Alsophila cincinnata
Alsophila cinerea
Alsophila cipoensis
Alsophila coactilis
Alsophila colensoi
Alsophila confinis
Alsophila contracta
Alsophila corcovadensis
Alsophila costalisora
Alsophila coursii
Alsophila cubensis
Alsophila cucullifera
Alsophila cunninghamii
Alsophila cuspidata
Alsophila damazioi
Alsophila decipiens
Alsophila decrescens
Alsophila decurrens
Alsophila dicksonioides
Alsophila dimorpha
Alsophila doctersii
Alsophila dregei
Alsophila edanoi
Alsophila elegans
Alsophila engelii
Alsophila erinacea
Alsophila eriophora
Alsophila esmeraldensis
Alsophila everta
Alsophila excavata
Alsophila excelsa
Alsophila fallacina
Alsophila feeana
Alsophila fenicis
Alsophila ferinandii
Alsophila ferruginea
Alsophila firma
Alsophila flexuosa
Alsophila foersteri
Alsophila fragilis
Alsophila fulgens
Alsophila furcinervia
Alsophila geluensis
Alsophila gigantea
Alsophila glaberrima
Alsophila glabra
Alsophila glauca
Alsophila glaucifolia
Alsophila gleichenioides
Alsophila goyazensis
Alsophila gregaria
Alsophila grevilleana
Alsophila guimaraensis
Alsophila guinleorum
Alsophila halconensis
Alsophila havilandii
Alsophila henryi
Alsophila hermannii
Alsophila heterochlamydea
Alsophila hieronymi
Alsophila hildebrandtii
Alsophila hirsutissima
Alsophila hoehneana
Alsophila hooglandii
Alsophila hookeri
Alsophila horridula
Alsophila hotteana
Alsophila humbertiana
Alsophila hyacinthei
Alsophila hymenodes
Alsophila imbricata
Alsophila impressa
Alsophila imrayana
Alsophila incana
Alsophila inciso-serrata
Alsophila inquinans
Alsophila insulana
Alsophila isaloensis
Alsophila javanica
Alsophila jimeneziana
Alsophila kermadecensis
Alsophila kirkii
Alsophila kleinii
Alsophila klossi
Alsophila lastii
Alsophila latebrosa
Alsophila latipinnula
Alsophila lechria
Alsophila leichhardtiana
Alsophila leichhardtii
Alsophila lepidoclada
Alsophila leptochlamys
Alsophila leptocladia
Alsophila ligulata
Alsophila lilianiae
Alsophila loerzingii
Alsophila loheri
Alsophila longipes
Alsophila longipinnata
Alsophila loubetiana
Alsophila lurida
Alsophila macarenensis
Alsophila macgillivraryi
Alsophila macgregorii
Alsophila macropoda
Alsophila magnifolia
Alsophila manniana
Alsophila mapiriensis
Alsophila marattioides
Alsophila marcescens
Alsophila masapilidensis
Alsophila matitanensis
Alsophila matthewii
Alsophila media
Alsophila melanopus
Alsophila melleri
Alsophila mesocarpa
Alsophila mesosora
Alsophila metteniana
Alsophila micra
Alsophila microchlamys
Alsophila microphylloides
Alsophila mildbraedii
Alsophila milnei
Alsophila minor
Alsophila miquelii
Alsophila modesta
Alsophila monosticha
Alsophila montana
Alsophila mossambicensis
Alsophila muelleri
Alsophila negrosiana
Alsophila nicklesii
Alsophila nigra
Alsophila nigrescens
Alsophila nigrolineata
Alsophila nigropaleata
Alsophila nilgirensis
Alsophila nockii
Alsophila notabilis
Alsophila oinops
Alsophila oosora
Alsophila orientalis
Alsophila orthogonalis
Alsophila pabstii
Alsophila pachyrrhachis
Alsophila paleolata
Alsophila pallida
Alsophila pallidipaleata
Alsophila patellifera
Alsophila paucifolia
Alsophila paulistana
Alsophila percrassa
Alsophila perpelvigera
Alsophila perpunctulata
Alsophila perrieriana
Alsophila physolepidota
Alsophila pilgera
Alsophila pilosula
Alsophila plagiopteris
Alsophila plagiostegia
Alsophila polystichoides
Alsophila ponapeana
Alsophila poolii
Alsophila portoricensis
Alsophila proceroides
Alsophila pruinosa
Alsophila pseudomuelleri
Alsophila pycnoneura
Alsophila quadrata
Alsophila radens
Alsophila rebeccae
Alsophila recurvata
Alsophila reitzii
Alsophila rigens
Alsophila robertsiana
Alsophila rolandii
Alsophila roquettei
Alsophila rosenstockii
Alsophila rubella
Alsophila rubiginosa
Alsophila rufopannosa
Alsophila rupestris
Alsophila saccata
Alsophila salletii
Alsophila salvinii
Alsophila scandens
Alsophila schaffneriana
Alsophila schlimii
Alsophila scopulina
Alsophila sechellarum
Alsophila semiamplectens
Alsophila serrae
Alsophila serratifolia
Alsophila setosa
Alsophila setulosa
Alsophila similis
Alsophila sinuata
Alsophila smithii
Alsophila solomonensis
Alsophila speciosa
Alsophila stelligera
Alsophila sternbergii
Alsophila stokesii
Alsophila stuhlmannii
Alsophila subdubia
Alsophila subtripinnata
Alsophila sumatrana
Alsophila tanzaniana
Alsophila tenuis
Alsophila ternatea
Alsophila thomsonii
Alsophila tryoniana
Alsophila tsaratananensis
Alsophila tsilotsilensis
Alsophila tussacii
Alsophila urbanii
Alsophila vandeusenii
Alsophila veitchii
Alsophila verruculosa
Alsophila vestita
Alsophila vieillardii
Alsophila viguieri
Alsophila welwitschii
Alsophila wengiensis
Alsophila woodwardioides
Alsophila woollsiana
Alsophila zakamenensis
Cyathea acutidens
Cyathea affinis
Cyathea akawaiorum
Cyathea albidopaleata
Cyathea albomarginata
Cyathea alstonii
Cyathea amazonica
Cyathea ameristoneura
Cyathea anacampta
Cyathea andersonii
Cyathea andina
Cyathea arborea
Cyathea arbuscula
Cyathea armata
Cyathea assurgens
Cyathea atahuallpa
Cyathea atropurpurea
Cyathea atrovirens
Cyathea australis
Cyathea axillaris
Cyathea azuayensis
Cyathea bahiensis
Cyathea barotu
Cyathea barringtonii
Cyathea bernardii
Cyathea bicrenata
Cyathea bipinnata
Cyathea bisquamata
Cyathea blechnoides
Cyathea boliviana
Cyathea brachyphylla
Cyathea bradei
Cyathea brevistipes
Cyathea brunei
Cyathea brunnescens
Cyathea bullata
Cyathea bulligera
Cyathea calolepis
Cyathea camerooniana
Cyathea caracasana
Cyathea catacampta
Cyathea caudata
Cyathea chinensis
Cyathea compta
Cyathea concinna
Cyathea concordia
Cyathea conjugata
Cyathea conquisita
Cyathea copelandii
Cyathea corallifera
Cyathea coriacea
Cyathea costaricensis
Cyathea crassa
Cyathea crenulata
Cyathea croftii
Cyathea cumingii
Cyathea cyatheoides
Cyathea cyclodium
Cyathea darienensis
Cyathea dealbata
Cyathea decomposita
Cyathea decorata
Cyathea delgadii
Cyathea demissa
Cyathea denticulata
Cyathea dichromatolepis
Cyathea dissimilis
Cyathea dissoluta
Cyathea divergens
Cyathea dudleyi
Cyathea dyeri
Cyathea eatoni
Cyathea ebenina
Cyathea eggersii
Cyathea elliottii
Cyathea epaleata
Cyathea estelae
Cyathea exilis
Cyathea fadenii
Cyathea falcata
Cyathea feei
Cyathea flava
Cyathea frigida
Cyathea fuliginosa
Cyathea fulva
Cyathea gardneri
Cyathea gibbosa
Cyathea glaziovii
Cyathea goudeyi
Cyathea gracilis
Cyathea grantii
Cyathea grata
Cyathea halonata
Cyathea hancockii
Cyathea harrisii
Cyathea hassleriana
Cyathea haughtii
Cyathea heliophila
Cyathea hemiepiphytica
Cyathea herzogii
Cyathea hirsuta
Cyathea hispida
Cyathea hodgeana
Cyathea holdrigeana
Cyathea hombersleyii
Cyathea hornei
Cyathea hortuleana
Cyathea howeana
Cyathea impar
Cyathea infesta
Cyathea insignis
Cyathea intramarginalis
Cyathea irregularis
Cyathea jacobsii
Cyathea jamaicensis
Cyathea junghuhniana
Cyathea khasyana
Cyathea laciniata
Cyathea lamprocaulis
Cyathea lasiosora
Cyathea latevagans
Cyathea lathamii
Cyathea lechleri
Cyathea leprieurii
Cyathea leucolepismata
Cyathea lewisii
Cyathea liesneri
Cyathea lockwoodiana
Cyathea lunulata
Cyathea macrocarpa
Cyathea macrosora
Cyathea mapahuwensis
Cyathea marginalis
Cyathea marshalliana
Cyathea mastersiana
Cyathea mello-baroetoi
Cyathea mexiae
Cyathea microdonta
Cyathea micromera
Cyathea microphylla
Cyathea microphyllodes
Cyathea monilifera
Cyathea monosticha
Cyathea mucilagina
Cyathea multiflora
Cyathea multisegmenta
Cyathea munita
Cyathea murkelensis
Cyathea myosuroides
Cyathea nanna
Cyathea neblinae
Cyathea nesiotica
Cyathea nigricans
Cyathea nigripes
Cyathea nodulifera
Cyathea nothofagorum
Cyathea oblonga
Cyathea ogurae
Cyathea ohaensis
Cyathea pacifica
Cyathea palaciosii
Cyathea pallescens
Cyathea parianensis
Cyathea parva
Cyathea parvula
Cyathea pastoensis
Cyathea pauciflora
Cyathea pectinata
Cyathea peladensis
Cyathea pendula
Cyathea petiolata
Cyathea petiolulata
Cyathea phalaenolepis
Cyathea phalerata
